vehicle_id,vehicle_number,lap,lap_tire_stress,total_g,avg_speed,lap_time_est,dist,stress_delta,time_delta,stress_delta_pct,stress_delta_safe,roi_efficiency,roi_category
GR86-003-017,17,2,4763.340847465588,0.5759770677973319,102.90588536774922,13.367888537776311,364.0,4745.251861436499,3.508219399156939,26232.823961529142,4745.251861436499,-0.7393115268901488,TERRIBLE
GR86-003-017,17,3,8969.948886250279,0.7522440950560093,131.75813353621402,10.359158021712776,357.0,8951.85990022119,0.4994888830934041,49487.90322368368,8951.85990022119,-0.05579721852897433,WASTEFUL
GR86-003-017,17,4,10130.7195015007,0.7791539943878284,134.4685690051367,10.293092716407186,362.0,10112.630515471612,0.4334235777878135,55904.9053341601,10112.630515471612,-0.042859627584010504,WASTEFUL
GR86-003-017,17,5,10798.441651149991,0.8019118646198814,136.77974029668195,10.036120136682332,360.0,10780.352665120903,0.17645099806295939,59596.22417633028,10780.352665120903,-0.016367831697552397,WASTEFUL
GR86-003-017,17,6,8706.55332792002,0.7045044658617919,124.24015143600916,12.10703761755475,366.0,8688.464341890933,2.2473684789353783,48031.79309176865,8688.464341890933,-0.2586611845892973,WASTEFUL
GR86-003-017,17,7,2911.1877475073766,0.45660387791304924,91.97761293422415,15.63162015358656,363.0,2893.0987614782875,5.771951014967188,15993.703333210002,2893.0987614782875,-1.9950756924792612,TERRIBLE
GR86-003-017,17,8,3250.6737881480717,0.4609696347310629,92.67401778270194,14.945397427788091,365.0,3232.5848021189827,5.085728289168719,17870.45883567303,3232.5848021189827,-1.5732698754986991,TERRIBLE
GR86-003-017,17,9,5136.194274158418,0.5929873598521798,105.38557126388991,13.175705720110136,367.0,5118.105288129329,3.3160365814907635,28294.041909805754,5118.105288129329,-0.6479031584562766,TERRIBLE
GR86-003-017,17,10,10852.50254513827,0.8027309462347225,136.32844159142428,10.188062795853426,365.0,10834.413559109182,0.328393657234054,59895.085007453396,10834.413559109182,-0.03031023833846111,WASTEFUL
GR86-003-017,17,11,10795.317062152348,0.7983501463918296,136.6125436774204,10.191155677219582,365.0,10777.22807612326,0.3314865386002097,59578.95074269161,10777.22807612326,-0.030758051723393673,WASTEFUL
GR86-003-017,17,12,10745.074198800838,0.7968233531148116,136.20201387308012,10.222968294568894,364.0,10726.98521277175,0.36329915594952134,59301.19684719567,10726.98521277175,-0.03386777820080991,WASTEFUL
GR86-003-017,17,13,9341.39856853717,0.7481025427595616,131.52703655059852,10.747727002260952,367.0,9323.309582508082,0.8880578636415795,51541.36095586149,9323.309582508082,-0.09525135423023047,WASTEFUL
GR86-003-017,17,14,10108.300486531372,0.7872690069890212,135.64623355997267,10.143384137230163,360.0,10090.211500502284,0.2837149986107903,55780.96795628123,10090.211500502284,-0.028117844566158713,WASTEFUL
GR86-003-017,17,15,10449.31525370186,0.795873103292901,136.2208708282589,10.097722475413638,360.0,10431.226267672771,0.2380533367942661,57666.17460424978,10431.226267672771,-0.022821222614258976,WASTEFUL
GR86-003-017,17,16,10403.324414983806,0.7888272817251857,135.32876380670936,10.298938937733222,365.0,10385.235428954718,0.4392697991138501,57411.92686120827,10385.235428954718,-0.04229752922973099,WASTEFUL
GR86-003-017,17,17,10474.492626638978,0.7934864791774638,135.53684992682682,10.275959112917558,365.0,10456.40364060989,0.41628997429818604,57805.360807924386,10456.40364060989,-0.03981196485964127,WASTEFUL
GR86-003-017,17,18,10235.734627422791,0.7822982438359259,135.28817845878658,10.233357590217585,362.0,10217.645641393703,0.3736884515982126,56485.45266695817,10217.645641393703,-0.036572852955902756,WASTEFUL
GR86-003-017,17,19,9989.172332701413,0.7784419459803319,133.6709534827067,10.44076088931955,362.0,9971.083346672325,0.5810917507001783,55122.40061791086,9971.083346672325,-0.05827769465933784,WASTEFUL
GR86-003-017,17,20,10167.588659042422,0.7829110235821892,134.6914477710036,10.331241291573141,365.0,10149.499673013333,0.47157215295376886,56108.726363611015,10149.499673013333,-0.046462600930727606,WASTEFUL
GR86-003-017,17,21,10000.960718773667,0.7776978114548454,135.0313781448094,10.244534695103502,363.0,9982.87173274458,0.38486555648412946,55187.5694784169,9982.87173274458,-0.038552589554140135,WASTEFUL
GR86-003-017,17,22,9793.51971187157,0.7557534310349852,135.6741298062971,10.47448521424247,373.0,9775.430725842481,0.6148160756230983,54040.78874361777,9775.430725842481,-0.06289401386659729,WASTEFUL
GR86-003-017,17,23,20089.444143224817,0.7780795374010584,134.44304672935547,20.73496666262543,729.0,20071.35515719573,10.875297524006056,110958.98424001737,20071.35515719573,-0.5418317517094595,TERRIBLE
GR86-003-017,17,24,14697.446365310625,0.6450880947286591,117.16108565142606,26.615538638984482,735.0,14679.357379281537,16.755869500365108,81150.80279058007,14679.357379281537,-1.1414579717239097,TERRIBLE
GR86-003-017,17,25,6671.9321037202135,0.5304519338236866,97.66435079556868,26.26535183349812,438.0,6653.8431176911245,16.40568269487875,36783.9474638936,6653.8431176911245,-2.465595056075127,TERRIBLE
GR86-003-017,17,26,18.08898602908893,0.11395090378971966,30.222548802077387,9.859669138619372,65.0,0.0,0.0,0.0,1.0,-0.0,WASTEFUL
